Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Loading weights:   0%|          | 0/272 [00:00<?, ?it/s]Loading weights: 100%|██████████| 272/272 [00:00<00:00, 7722.90it/s]
HFLensModel(LlamaForCausalLM, n_layers=30, d_model=576)
[  1h03m + 21.70s]   prompt 168/1000  seq_len=128 n_valid=111  22s  max||J||/sqrt(d)=3.162  max_d_mean=8.36e-03
[  1h03m + 17.10s]   prompt 169/1000  seq_len=128 n_valid=111  17s  max||J||/sqrt(d)=3.932  max_d_mean=9.36e-03
[  1h04m + 23.60s]   prompt 170/1000  seq_len=128 n_valid=111  24s  max||J||/sqrt(d)=3.119  max_d_mean=7.54e-03
[  1h04m + 23.40s]   prompt 171/1000  seq_len=128 n_valid=111  23s  max||J||/sqrt(d)=3.305  max_d_mean=7.63e-03
[  1h04m + 18.50s]   prompt 172/1000  seq_len=128 n_valid=111  19s  max||J||/sqrt(d)=4.103  max_d_mean=1.04e-02
[  1h05m + 19.50s]   prompt 173/1000  seq_len=128 n_valid=111  20s  max||J||/sqrt(d)=3.841  max_d_mean=9.21e-03
[  1h05m + 23.90s]   prompt 174/1000  seq_len=91 n_valid=74  24s  max||J||/sqrt(d)=3.376  max_d_mean=8.32e-03
[  1h05m + 17.40s]   prompt 175/1000  seq_len=128 n_valid=111  17s  max||J||/sqrt(d)=3.798  max_d_mean=9.40e-03
[  1h06m + 16.39s]   prompt 176/1000  seq_len=121 n_valid=104  16s  max||J||/sqrt(d)=3.779  max_d_mean=9.30e-03
[  1h06m + 23.90s]   prompt 177/1000  seq_len=126 n_valid=109  24s  max||J||/sqrt(d)=3.117  max_d_mean=6.92e-03
[  1h06m + 22.40s]   prompt 178/1000  seq_len=42 n_valid=25  22s  max||J||/sqrt(d)=3.642  max_d_mean=1.04e-02
